;date;energy_reserves;minerals_reserves;food_reserves;consumer_goods_reserves;alloys_reserves;volatile_motes_reserves;exotic_gases_reserves;rare_crystals_reserves;living_metal_reserves;zro_reserves;dark_matter_reserves;nanites_reserves;minor_artifacts_reserves;unity_reserves;energy_income;minerals_income;food_income;consumer_goods_income;alloys_income;volatile_motes_income;exotic_gases_income;rare_crystals_income;living_metal_income;zro_income;dark_matter_income;nanites_income;minor_artifacts_income;unity_income;physics_research_income;society_research_income;engineering_research_income
1568;2330.09.03;88783.90994;3641.65989;84564.92917;27863.66672;3110.61716;5361.08503;908.47906;587.63644;0;0.0;1744.0;200;1915.8;31126.88354;1755.10299;462.15269;336.84453;-35.71637;879.35618;0.03743;3.56647;12.1719;0;0.0;6.4;0;19.8;1432.69842;1652.4489;1541.30214;1525.6077
1569;2330.10.03;90514.43599;4102.81258;84901.7737;27828.17485;3884.598;5361.12246;912.04553;599.81834;0;0.0;1750.4;200;1935.6;32560.22624;1730.52605;461.15269;336.84453;-35.49187;873.98084;0.03743;3.56647;12.1819;0;0.0;6.4;0;19.8;1433.3427;1652.6889;1541.54214;1525.8477
1570;2330.11.03;92247.1702;4561.86527;85237.56823;27795.88698;2257.83284;5361.15989;915.612;610.20024;0;0.0;1756.8;200;1955.4;33997.66579;1732.73421;459.05269;335.79453;-32.28787;873.23484;0.03743;3.56647;10.3819;0;0.0;6.4;0;19.8;1437.43955;1656.9729;1545.82614;1530.1317
1571;2330.12.03;93982.49492;5029.49353;85573.36276;27763.59911;2260.39772;5349.81232;884.67847;619.80214;0;0.0;1763.2;200;1975.2;35442.94436;1735.32472;467.62826;335.79453;-32.28787;873.16488;0.03743;3.56647;10.3819;0;0.0;6.4;0;19.8;1445.27857;1656.9729;1545.82614;1530.1317
1572;2331.01.03;95677.78401;5472.48179;85909.15729;27767.84674;3123.45976;5349.82575;887.34494;626.58404;0;0.0;1769.6;200;1995.0;36887.92128;1695.28909;442.98826;335.79453;4.24763;863.06204;0.01343;2.66647;6.7819;0;0.0;6.4;0;19.8;1444.97692;1657.1009;1545.95414;1530.2597
1573;2331.02.03;97378.19091;5897.07021;86244.05182;27771.88187;1529.59535;5348.05958;890.07141;633.36594;0;0.0;1776.0;200;2000.0;38331.83672;1700.4069;424.58842;334.89453;4.03513;906.13559;-1.76617;2.72647;6.7819;0;0.0;6.4;0;19.8;1443.91544;1654.5929;1543.44614;1527.7517
1574;2331.03.03;99097.36705;5800.63151;86576.47159;27773.19509;2444.18659;5346.30773;892.81273;640.16113;0;0.0;1782.4;200;1519.8;39776.49834;1719.17614;443.5613;332.41977;1.31322;914.59124;-1.75185;2.74132;6.79519;0;0.0;6.4;0;19.8;1444.66162;1660.37531;1548.87291;1533.13083
1575;2331.04.03;100821.07178;5794.19281;86908.89136;27773.88431;3358.38783;5344.55588;895.54205;646.94432;0;0.0;1788.8;200;1539.6;41222.10233;1723.70473;443.5613;332.41977;0.68922;914.20124;-1.75185;2.72932;6.78319;0;0.0;6.4;0;19.8;1445.60399;1663.01531;1551.51291;1535.77083
1576;2331.05.03;102546.79201;4741.48597;87239.80273;27826.24943;4271.49907;5297.80403;898.27137;653.79231;0;0.0;1795.2;200;1559.4;42676.60256;1725.72023;477.29316;330.91137;52.36512;913.11124;-1.75185;2.72932;6.84799;0;0.0;6.4;0;19.8;1454.50023;1696.39616;1584.49377;1569.02168
1577;2331.06.03;104267.65007;4601.03561;87571.9321;27878.61455;5185.53871;5296.05218;900.99709;660.6403;0;0.0;1801.6;200;1579.2;44127.97892;1720.85806;489.54964;332.12937;52.36512;914.03964;-1.75185;2.72572;6.84799;0;0.0;6.4;0;19.8;1451.37636;1690.09616;1578.19377;1562.72168
1578;2331.07.03;105957.72914;2037.63477;87901.94347;27927.01717;6092.12299;5294.30033;903.72281;487.48829;0;0.0;1808.0;200;1599.0;45586.26573;1690.07907;496.59916;330.01137;48.40262;906.58428;-1.75185;2.72572;6.84799;0;0.0;6.4;0;19.8;1458.28681;1690.09616;1578.19377;1562.72168
1579;2331.08.03;107636.88967;1983.83393;88230.95484;27974.32279;7005.14333;5247.54848;906.43653;494.31228;0;0.0;1814.4;200;1618.8;47042.82418;1679.16053;486.19916;329.01137;47.30562;913.02034;-1.75185;2.71372;6.82399;0;0.0;6.4;0;19.8;1456.55845;1688.45216;1576.54977;1561.07768
1580;2331.09.03;109312.4239;1722.83309;88558.96621;28021.29541;7948.25681;5244.02063;909.17425;321.13627;0;0.0;1820.8;200;1638.6;48503.09375;1675.53423;458.99916;328.01137;46.97262;943.11348;-3.52785;2.73772;6.82399;0;0.0;6.4;0;19.8;1460.26957;1688.93216;1577.02977;1561.55768
1581;2331.10.03;110828.81556;657.08696;88887.88478;28068.96463;8872.89383;5240.58278;867.00197;328.00346;0;0.0;1827.2;200;1658.4;49973.28591;1516.39166;464.25387;328.91857;47.66922;924.63702;-3.43785;2.82772;6.86719;0;0.0;6.4;0;19.8;1470.19216;1687.14476;1575.12087;1562.94873
1582;2331.11.03;112352.74438;1134.81874;89215.00335;28115.92435;9073.89485;5237.15693;869.79369;334.88065;0;0.0;1833.6;200;1678.2;51443.21405;1523.92882;477.73178;327.11857;46.95972;924.60102;-3.42585;2.79172;6.87719;0;0.0;6.4;0;19.8;1469.92814;1686.34076;1574.31687;1562.14473
1583;2331.12.03;113859.11215;1653.31052;89539.32192;28154.63307;9992.74556;5232.82748;872.44141;341.75784;0;0.0;1840.0;200;1698.0;52926.33331;1506.36777;518.49178;324.31857;38.70872;918.85071;-4.32945;2.64772;6.87719;0;0.0;6.4;0;19.8;1483.11926;1690.90876;1578.88487;1566.71273
1584;2332.01.03;115412.89816;2201.4184;89862.74049;28190.40429;9866.98801;5228.49803;875.07713;348.63503;0;0.0;1846.4;200;1717.8;54416.28054;1553.78601;548.10788;323.41857;35.77122;919.04245;-4.32945;2.63572;6.87719;0;0.0;6.4;0;19.8;1489.94723;1690.87276;1578.84887;1566.67673
1585;2332.02.03;116997.7418;2749.52628;90186.15906;28226.17551;10786.00346;5224.16858;877.70925;355.51222;0;0.0;1852.8;200;1737.6;55907.07603;1584.84364;548.10788;323.41857;35.77122;919.01545;-4.32945;2.63212;6.87719;0;0.0;6.4;0;19.8;1490.79549;1694.32876;1582.30487;1570.13273
1586;2332.03.03;118510.25295;3299.59925;90601.71594;28261.47767;11688.01091;5219.30335;880.3441;362.39063;0;0.0;1859.2;200;1757.4;57396.26541;1512.51115;550.07297;415.55688;35.30216;902.00745;-4.86523;2.63485;6.87841;0;0.0;6.4;0;19.8;1489.18938;1691.1585;1579.17911;1566.96903
1587;2332.04.03;120017.35359;3858.42146;91016.37282;28296.56733;12589.84526;5214.43812;882.95495;369.25704;0;0.0;1865.6;200;1777.2;58884.06912;1507.10064;558.82221;414.65688;35.08966;901.83435;-4.86523;2.61085;6.86641;0;0.0;6.4;0;19.8;1487.80371;1691.1585;1579.17911;1566.96903
1588;2332.05.03;121495.25716;4409.64367;91431.0297;28348.04499;13485.38417;5209.57289;885.5694;376.12345;0;0.0;1872.0;200;1797.0;60365.20961;1477.90357;551.22221;414.65688;51.47766;895.53891;-4.86523;2.61445;6.86641;0;0.0;6.4;0;19.8;1481.14049;1691.1585;1579.17911;1566.96903
1589;2332.06.03;122957.0477;4979.22641;91873.76358;28419.23915;14281.00475;5204.93166;887.82585;383.23786;0;0.0;1878.4;200;1816.8;61860.45872;1461.79054;569.58274;442.73388;71.19416;906.17058;-4.64123;2.25645;7.11441;0;0.0;6.4;0;19.8;1495.24911;1707.1465;1594.16711;1581.95703
1590;2332.07.03;124427.79007;5554.91335;92314.59746;28491.67081;15187.60358;5200.29043;890.0823;388.55227;0;0.0;1884.8;200;1836.6;63355.74908;1470.74237;575.68694;440.83388;72.43166;906.59883;-4.64123;2.25645;5.31441;0;0.0;6.4;0;19.8;1495.29036;1704.53141;1592.63933;1578.76194
1591;2332.08.03;125676.42827;732.34629;92754.76934;28566.88136;16096.36085;5145.6456;437.35075;393.87868;0;0.0;1891.2;200;1856.4;64829.08013;1473.6382;607.43294;440.17188;75.21055;908.75727;-4.64483;2.26845;5.32641;0;0.0;6.4;0;19.8;1495.83105;1700.40341;1588.51133;1574.63394
1592;2332.09.03;127123.53215;731.85723;93194.94122;28643.70452;17001.22733;5141.00077;389.5832;399.14309;0;0.0;1897.6;200;1876.2;66330.28507;1447.10388;599.51094;440.17188;76.82316;904.86648;-4.64483;2.23245;5.26441;0;0.0;6.4;0;19.8;1501.20494;1699.07141;1587.17933;1573.30194
1593;2332.10.03;128574.9789;1346.91351;93635.1131;28720.58968;17424.05981;5136.35594;391.81565;404.4175;0;0.0;1904.0;200;1896.0;67856.63538;1451.44675;615.05628;440.17188;76.88516;905.23248;-4.64483;2.23245;5.27441;0;0.0;6.4;0;19.8;1526.35031;1699.31141;1587.41933;1573.54194
1594;2332.11.03;130066.95136;1962.25779;94072.84498;28797.28784;18329.0904;5131.74711;394.0721;409.69191;0;0.0;1910.4;200;1915.8;69387.4384;1491.97246;615.34428;437.73188;76.69816;905.03059;-4.60883;2.25645;5.27441;0;0.0;6.4;0;19.8;1530.80302;1702.91941;1591.02733;1577.14994
1595;2332.12.03;131535.40192;2577.51192;94510.57686;28873.986;19228.97947;5127.13828;396.32855;414.96632;0;0.0;1916.8;200;1935.6;70918.24142;1468.45056;615.25413;437.73188;76.69816;899.88907;-4.60883;2.25645;5.27441;0;0.0;6.4;0;19.8;1530.80302;1702.91941;1591.02733;1577.14994
1596;2333.01.03;132976.05856;1771.9562;94933.66874;28967.15216;20132.23293;5123.81105;398.561;420.21673;0;0.0;1923.2;200;1955.4;63868.09716;1440.65664;594.44428;423.09188;93.16616;903.25346;-3.32723;2.23245;5.25041;0;0.0;6.4;0;19.8;1529.85574;1679.04341;1566.75133;1552.87394
1597;2333.02.03;134318.2866;790.61474;95363.11862;29067.61032;21054.51711;5120.67462;401.44145;425.70514;0;0.0;1929.6;200;1975.2;65429.96249;1342.22804;618.65854;429.44988;100.45816;922.28418;-3.13643;2.88045;5.48841;0;0.0;6.4;0;19.8;1561.86533;1689.23541;1576.94333;1563.06594
1598;2333.03.03;135660.32482;1411.68423;95792.94407;29169.43407;21706.15861;5117.55522;400.29875;431.24284;0;0.0;1936.0;200;1995.0;66988.77945;1342.03822;621.06949;429.82545;101.82375;922.9915;-3.1194;2.9073;5.5377;0;0.0;6.4;0;19.8;1558.81696;1688.9995;1576.75488;1562.8366
1599;2333.04.03;136956.43583;1297.12972;96222.76952;29268.23282;22628.8307;5114.43582;312.30605;436.78054;0;0.0;1942.4;200;2000.0;68547.35654;1296.11101;605.44549;429.82545;98.79875;922.67209;-3.1194;2.0073;5.5377;0;0.0;6.4;0;19.8;1558.57709;1708.0315;1594.98688;1580.4686
1600;2333.05.03;138241.06317;822.57521;96652.59497;29367.03157;23551.42219;5111.31642;314.31335;442.36624;0;0.0;1948.8;200;1519.8;70110.974;1284.62734;605.44549;429.82545;98.79875;922.59149;-3.1194;2.0073;5.5857;0;0.0;6.4;0;19.8;1563.61746;1708.7035;1595.65888;1581.1406
1601;2333.06.03;139508.53352;1418.78589;97080.08042;29490.08932;24472.69368;5111.02622;315.34865;446.15194;0;0.0;1955.2;200;1539.6;71673.0112;1267.47035;596.21068;427.48545;123.05775;921.27149;-0.2902;1.0353;3.7857;0;0.0;6.4;0;19.8;1562.0372;1719.6445;1606.09028;1589.9016
1602;2333.07.03;140757.86299;1294.99657;97509.00587;29613.14707;25396.02252;5110.73602;316.38395;449.93764;0;0.0;1961.6;200;1559.4;73236.21382;1249.32947;596.21068;428.92545;123.05775;923.32884;-0.2902;1.0353;3.7857;0;0.0;6.4;0;19.8;1563.20262;1719.6445;1606.09028;1589.9016
1603;2333.08.03;142027.24293;1845.50627;97924.28852;29745.84332;26329.16477;5110.58502;317.56205;453.73334;0;0.0;1968.0;200;1579.2;74803.77295;1269.37994;550.5097;415.28265;132.69625;933.14225;-0.151;1.1781;3.7957;0;0.0;6.4;0;19.8;1567.55913;1716.6121;1602.91208;1586.8692
1604;2333.09.03;137323.62882;1858.03197;98338.67117;29878.22257;24764.58781;5110.43402;318.74015;457.52904;0;0.0;1974.4;200;1599.0;76376.81481;1296.38589;552.5257;414.38265;132.37925;935.42304;-0.151;1.1781;3.7957;0;0.0;6.4;0;19.8;1573.04186;1709.7121;1596.01208;1579.9692
1605;2333.10.03;138598.52463;2444.46272;98752.15382;30006.22282;25700.91249;5110.79382;320.10625;461.31274;0;0.0;1981.2;200;1618.8;2727.66899;1274.89581;586.43075;413.48265;128.00025;936.32468;0.3598;1.3661;3.7837;0;0.0;6.8;0;19.8;1573.01482;1727.3081;1612.20808;1596.1652
1606;2333.11.03;139877.4064;3032.28802;99164.73647;30133.33857;26636.73881;5110.22962;321.40035;465.08444;0;0.0;1988.0;200;1638.6;4299.73579;1278.88177;587.8253;412.58265;127.11575;935.82632;-0.5642;1.2941;3.7717;0;0.0;6.8;0;19.8;1572.0668;1727.1161;1612.01608;1595.9732
1607;2333.12.03;135250.95993;3424.09532;99604.91912;30254.62532;25143.45555;5111.07742;327.92375;470.45614;0;0.0;1994.8;200;1658.4;5852.86635;1373.55353;391.8073;440.18265;121.28675;1006.71674;0.8478;6.5234;5.3717;0;0.0;6.8;0;19.8;1641.32678;1801.6841;1686.58408;1670.5412
1608;2334.01.03;136606.74223;3815.29921;100067.18657;30375.01757;25641.72167;5111.93722;334.48315;375.81584;0;0.0;2001.6;200;1678.2;7496.38735;1355.7823;391.20389;462.26745;120.39225;998.26612;0.8598;6.5594;5.3597;0;0.0;6.8;0;19.8;1643.521;1790.8691;1677.25948;1659.5462
1609;2334.02.03;137943.23857;4241.5911;100528.94402;30494.23782;26139.80067;5112.83302;340.15455;281.18554;0;0.0;2008.4;200;1698.0;9141.02578;1336.49634;426.29189;461.75745;119.22025;998.079;0.8958;5.6714;5.3697;0;0.0;6.8;0;19.8;1644.63843;1797.5171;1683.90748;1666.1942
1610;2334.03.03;133277.69846;4670.43189;100990.16508;30608.65423;24637.50063;5113.74577;344.93526;286.54444;0;0.0;2015.2;200;1717.8;10786.29567;1334.45989;428.84079;461.22106;114.41641;997.69996;0.91275;4.78071;5.3589;0;0.0;6.8;0;19.8;1645.26989;1818.78756;1704.43091;1686.67118
1611;2334.04.03;134620.9432;5096.36041;101451.17014;30721.96964;25101.57603;5114.65852;348.65097;191.87934;0;0.0;2022.0;200;1737.6;12430.05848;1343.24474;425.92852;461.00506;113.31541;997.1504;0.91275;4.76871;5.3349;0;0.0;6.8;0;19.8;1643.76281;1826.07156;1711.71491;1693.95518
1612;2334.05.03;136055.36018;5510.22008;101912.1752;30835.00055;22247.95014;5117.01827;338.14068;188.13474;0;0.0;2028.8;200;1757.4;14073.48905;1434.41698;413.85967;461.00506;113.03091;996.57411;3.84475;4.74471;5.3229;0;0.0;6.8;0;19.8;1643.43057;1825.26756;1710.91091;1693.15118
1613;2334.06.03;137535.19717;5912.67975;102373.18026;30947.04446;23251.89913;5120.79502;342.70659;193.44364;0;0.0;2035.6;200;1777.2;15715.38916;1479.83699;402.45967;461.00506;112.04391;1003.94899;3.77675;4.56591;5.3089;0;0.0;6.8;0;19.8;1641.90011;1824.16756;1709.81091;1692.05118
1614;2334.07.03;139033.41307;6278.06742;102844.3357;31055.66337;20345.27256;5123.07597;329.169;189.68504;0;0.0;2042.4;200;1797.0;17356.58952;1498.2159;365.38767;471.15544;108.61891;1003.87343;3.76595;3.66591;5.3089;0;0.0;6.8;0;19.8;1641.20036;1843.35156;1728.19491;1710.43518
1615;2334.08.03;140545.23903;6642.27909;103315.49114;31164.18628;18521.76391;5121.51992;283.37241;194.21394;0;0.0;2049.2;200;1816.8;18996.95513;1511.82596;364.21167;471.15544;108.52291;1003.24135;3.75395;3.64191;5.3089;0;0.0;6.8;0;19.8;1640.36561;1842.48756;1727.33091;1709.57118
1616;2334.09.03;142056.7164;6999.48361;103786.61058;31274.73172;19526.58297;5125.29387;287.07432;199.51084;0;0.0;2056.0;200;1836.6;20636.83592;1511.47737;357.20452;471.11944;110.54544;1004.81906;3.77395;3.70191;5.2969;0;0.0;6.8;0;19.8;1639.88079;1843.34756;1728.19091;1710.43118
1617;2334.10.03;143567.43543;7355.61274;104257.73002;31384.71225;20531.90418;5129.06782;290.80023;204.78374;0;0.0;2062.8;200;1856.4;22276.86075;1510.71903;356.12913;471.11944;109.98053;1005.32121;3.77395;3.72591;5.2729;0;0.0;6.8;0;19.8;1640.02483;1843.74356;1728.58691;1710.82718
1618;2334.11.03;145078.11379;7699.19187;104728.84946;31494.24278;21037.18737;5135.57577;294.52614;110.06664;0;0.0;2069.6;200;1876.2;23917.15259;1510.67836;343.57913;471.11944;109.53053;1005.28319;6.50795;3.72591;5.2829;0;0.0;6.8;0;19.8;1640.29184;1843.74356;1728.58691;1710.82718
1619;2334.12.03;146589.20514;8042.001;105200.1849;31603.95271;22044.04159;5142.08372;298.24485;115.35954;0;0.0;2076.4;200;1896.0;25559.26691;1511.09135;342.80913;471.33544;109.70993;1006.85422;6.50795;3.71871;5.2929;0;0.0;6.8;0;19.8;1642.11432;1845.09956;1729.94291;1712.18318
1620;2335.01.03;148148.84186;8430.01542;105671.30434;31709.22014;23061.95921;5148.59167;301.05156;120.66244;0;0.0;2083.2;200;1915.8;27200.54795;1559.63672;388.01442;471.11944;105.26743;1017.91762;6.50795;2.80671;5.3029;0;0.0;6.8;0;19.8;1641.28104;1867.46756;1750.91091;1733.15118
1621;2335.02.03;149636.15824;8836.35584;106141.32378;31814.04007;24065.71505;5155.10362;303.85827;125.96534;0;0.0;2090.0;200;1935.6;28842.14572;1487.31638;406.34042;470.01944;104.81993;1003.75584;6.51195;2.80671;5.3029;0;0.0;6.8;0;19.8;1641.59777;1867.33956;1750.78291;1733.02318
1622;2335.03.03;150000.0;9237.13495;106609.86839;31926.3685;25056.38036;5161.63249;306.68265;131.28145;0;0.0;2096.8;200;1955.4;30483.35008;1416.5687;400.77911;468.54461;112.32843;990.66531;6.52887;2.82438;5.31611;0;0.0;6.8;0;19.8;1641.20436;1873.97641;1757.07355;1739.26659
1623;2335.04.03;141561.24134;9639.13206;107077.513;32038.48443;25538.12806;5168.16136;309.51903;36.59756;0;0.0;2103.6;200;1975.2;32125.2759;1391.21474;401.99711;467.64461;112.11593;981.7477;6.52887;2.83638;5.31611;0;0.0;6.8;0;19.8;1641.92582;1874.01241;1757.10955;1739.30259
1624;2335.05.03;142630.14664;10040.04027;107544.00761;32150.15986;30993.49782;5201.00023;433.79391;45.04367;0;0.0;2110.4;200;1995.0;33767.02869;1068.9053;400.90821;466.49461;111.67543;912.46976;6.52887;2.83638;5.32611;0;0.0;6.8;0;19.8;1641.75279;1874.86441;1757.96155;1740.15459
1625;2335.06.03;143697.75565;10440.94848;108010.50222;32259.27221;31907.11201;5207.5291;436.63389;50.36978;0;0.0;2117.2;200;2000.0;35408.85501;1067.60901;400.90821;466.49461;109.11235;913.61419;6.52887;2.83998;5.32611;0;0.0;6.8;0;19.8;1641.82632;1874.86441;1757.96155;1740.15459
1626;2335.07.03;144762.14578;10850.31307;108476.89963;32368.38456;32820.9116;5214.04717;439.47387;55.69589;0;0.0;2124.0;200;1519.8;37051.01206;1064.39013;409.36459;466.39741;109.11235;913.79959;6.51807;2.83998;5.32611;0;0.0;6.8;0;19.8;1642.15705;1874.86441;1757.96155;1740.15459
1627;2335.08.03;145759.92606;11274.48766;108941.44704;32477.81241;33727.02924;5220.68124;442.63785;61.022;0;0.0;2130.8;200;1539.6;38696.85085;997.78028;424.17459;464.54741;109.42785;906.11764;6.63407;3.16398;5.32611;0;0.0;6.8;0;19.8;1645.83879;1876.21641;1759.31355;1741.50659
1628;2335.09.03;146757.13355;11698.86025;109419.79845;32587.01426;34633.83088;5227.31531;445.82583;66.34811;0;0.0;2137.6;200;1559.4;40343.66233;997.20749;424.37259;478.35141;109.20185;906.80164;6.63407;3.18798;5.32611;0;0.0;6.8;0;19.8;1646.81148;1875.25641;1758.35355;1740.54659
1629;2335.10.03;147752.48601;12144.42507;109898.14986;32695.89511;35539.90172;5233.94938;448.98261;71.68422;0;0.0;2144.4;200;1579.2;41990.7888;995.35246;445.56482;478.35141;108.88085;906.07084;6.63407;3.15678;5.33611;0;0.0;6.8;0;19.8;1647.12647;1880.11641;1757.81355;1740.00659
1630;2335.11.03;148724.9897;12578.74027;110375.96687;32800.25096;36449.54788;5240.55945;451.17939;77.02033;0;0.0;2151.2;200;1599.0;43638.10949;972.50369;434.3152;477.81701;104.35585;909.64616;6.61007;2.19678;5.33611;0;0.0;6.8;0;19.8;1647.32069;1901.86441;1778.76155;1760.95459
1631;2335.12.03;147945.86798;12330.58002;110829.99868;32885.54216;29145.61547;5242.61552;344.04057;61.77944;0;0.0;2158.0;200;1618.8;45181.36842;820.87828;471.83975;454.03181;85.2912;876.46759;5.42207;-0.22722;5.31211;0;0.0;6.8;0;19.8;1651.25473;1864.15641;1732.05355;1714.24659
1632;2336.01.03;148743.52041;12801.57977;111283.08049;32970.63336;30018.09481;5248.01359;343.75335;67.09155;0;0.0;2164.8;200;1638.6;46833.14259;797.65243;470.99975;453.08181;85.0912;872.47934;5.39807;-0.28722;5.31211;0;0.0;6.8;0;19.8;1651.77417;1864.50441;1732.40155;1714.59459
1633;2336.02.03;149319.26427;10758.74038;111734.7851;33054.78706;30899.82015;5253.43566;253.52613;72.40366;0;0.0;2171.6;200;1658.4;48463.73149;800.74386;477.16061;451.70461;84.1537;881.72534;5.42207;-0.22722;5.31211;0;0.0;6.8;0;19.8;1653.0889;1864.69641;1732.59355;1714.78659
1634;2336.03.03;150000.0;11288.69054;112215.33476;33138.63998;31796.24179;5258.83876;253.28553;77.72906;0;0.0;2178.4;200;1678.2;50116.56368;858.16179;529.95016;480.54966;83.85292;896.42164;5.4031;-0.2406;5.3254;0;0.0;6.8;0;19.8;1652.83219;1863.07429;1731.02508;1713.17104
1635;2336.04.03;150000.0;11819.32317;112695.88442;33225.02639;32678.07389;5264.27786;253.09293;83.05446;0;0.0;2185.2;200;1698.0;51770.33298;797.25091;530.63263;480.54966;86.38641;881.8321;5.4391;-0.1926;5.3254;0;0.0;6.8;0;19.8;1653.7693;1863.03829;1730.98908;1713.13504
1636;2336.05.03;142716.45061;8149.9558;113175.48408;33306.6908;30062.92327;5269.70496;502.88833;88.36786;0;0.0;2192.0;200;1717.8;53431.09683;808.95061;530.63263;479.59966;81.66441;884.84938;5.4271;-0.2046;5.3134;0;0.0;6.8;0;19.8;1660.76385;1863.57829;1731.52908;1713.67504
1637;2336.06.03;143585.29414;8700.09925;113654.13374;33383.55911;30947.04725;5275.12486;501.75973;93.69126;0;0.0;2198.8;200;1737.6;55096.52617;868.84353;550.14345;478.64966;76.86831;884.12398;5.4199;-1.1286;5.3234;0;0.0;6.8;0;19.8;1665.42934;1904.99029;1771.94108;1754.08704
1638;2336.07.03;144542.36125;7234.6427;114134.2234;33460.42742;31831.17123;5280.54476;390.63113;99.01466;0;0.0;2205.6;200;1757.4;56761.67733;957.06711;564.54345;480.08966;76.86831;884.12398;5.4199;-1.1286;5.3234;0;0.0;6.8;0;19.8;1665.15116;1904.99029;1771.94108;1754.08704
1639;2336.08.03;145341.33898;6500.44615;114614.31306;33537.29573;32682.1734;5285.96466;259.51453;104.33806;0;0.0;2212.4;200;1777.2;58426.57554;798.97773;565.80345;480.08966;76.86831;851.00217;5.4199;-1.1166;5.3234;0;0.0;6.8;0;19.8;1664.89821;1905.02629;1771.97708;1754.12304
1640;2336.09.03;146109.16724;7241.70617;115000.0;33612.43965;33531.3658;5291.46856;258.45793;109.69746;0;0.0;2219.2;200;1797.0;60092.66388;767.82826;741.26002;480.84566;75.14392;849.1924;5.5039;-1.0566;5.3594;0;0.0;6.8;0;19.8;1666.08834;1893.35632;1761.72577;1742.27307
1641;2336.10.03;150000.0;7974.35844;105479.94566;33687.37775;34374.96938;5296.97246;257.41133;115.04486;0;0.0;2226.0;200;1816.8;61760.38104;1036.82199;732.65227;479.94566;74.9381;843.60358;5.5039;-1.0466;5.3474;0;0.0;6.8;0;19.8;1667.71716;1900.49232;1769.06177;1749.00907
1642;2336.11.03;127287.87902;6367.56172;105958.94132;33759.34947;35232.64849;5257.47636;1256.34193;120.39226;0;0.0;2232.8;200;1836.6;63436.83566;1096.95262;733.20328;478.99566;71.97172;857.67911;5.5039;-1.0694;5.3474;0;0.0;6.8;0;19.8;1676.45462;1895.59632;1764.16577;1744.11307
1643;2336.12.03;128365.4276;7118.98405;106436.98698;33830.90869;36085.31832;5262.99226;1255.30013;125.76166;0;0.0;2239.6;200;1856.4;65114.80731;1077.54858;751.42233;478.04566;71.55922;852.66983;5.5159;-1.0418;5.3694;0;0.0;6.8;0;19.8;1677.97165;1895.59632;1764.16577;1744.11307
1644;2337.01.03;129646.0454;5369.28838;107009.19664;34647.43591;37687.60415;5268.43616;1254.19833;131.11906;0;0.0;2246.4;200;1876.2;66803.13246;1080.6178;750.30433;472.20966;66.52722;852.28583;5.4439;-1.1018;5.3574;0;0.0;6.8;0;19.8;1688.32515;1902.63232;1770.80177;1750.74907
1645;2337.02.03;130724.25154;6136.57671;107492.3199;34706.98085;38541.35423;5273.89206;1252.23253;136.51046;0;0.0;2253.2;200;1896.0;68493.60608;1078.20614;767.28833;483.12326;59.54494;853.75008;5.4559;-1.9658;5.3914;0;0.0;6.8;0;19.8;1690.47362;1923.51232;1790.88177;1770.82907
1646;2337.03.03;131807.90534;2709.80493;107973.4172;34761.47323;39396.96615;5282.17888;1249.50361;141.85106;0;0.0;2260.0;200;1915.8;70193.54928;1083.6538;773.22822;481.0973;54.49238;855.61192;8.28682;-2.72892;5.3406;0;0.0;6.8;0;19.8;1699.9432;1933.42308;1800.85141;1783.20638
1647;2337.04.03;132875.70653;3482.08315;108456.1545;34811.31861;40252.83007;5290.4537;1244.96269;147.20166;0;0.0;2266.8;200;1935.6;71905.17347;1067.80119;772.27822;482.7373;49.84538;855.86392;8.27482;-4.54092;5.3506;0;0.0;6.8;0;19.8;1711.62419;1943.25108;1809.67941;1792.03438
